,ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0003743,MF,GO:0003743,translation initiation factor activity,15/2946,36/7411,0.46965387,0.863649213,0.763347195,DENR/EIF1/EIF1AD/EIF1B/EIF2AK3/EIF3H/EIF3I/EIF4A1/EIF4E2/EIF4H/EIF6/FIBIN/GTF2B/TAF11/TAF7,15
GO:0000977,MF,GO:0000977,RNA polymerase II transcription regulatory region sequence-specific DNA binding,146/2946,365/7411,0.480888131,0.881628241,0.779238184,ACTN4/AEBP1/ATF3/ATF5/ATOH7/BARX2/BHLHE40/CDK9/CEBPB/CEBPD/CEBPE/CEBPG/CRY1/DDIT3/DLX1/DMRTA2/E2F4/E2F7/EGR2/ELF4/ESR1/ETV1/ETV4/FOSL1/FOXA2/FOXO1/GATA2/GATA4/GBX1/GTF2B/HES4/HES6/HEY1/HEY2/HEYL/HIVEP1/HOXA10/HOXA11/HOXC13/HOXC4/HOXC5/HOXD13/HSF5/IRF1/IRF3/IRF6/IRF8/JUNB/KLF1/KLF10/KLF11/KLF9/LEF1/LHX3/LMX1A/MAFF/MAFK/MED8/MEF2A/MLX/MXD1/MXD4/MYC/MYOD1/NFATC1/NFIL3/NKRF/NKX2-5/NKX2-8/NKX3-1/NKX6-3/NPAS4/NR4A3/NR5A1/OLIG3/OTX1/PITX1/PLAG1/PLAGL1/POU3F4/POU4F3/PPARD/PPARG/PRDM1/PRDM4/RARA/RAX2/RPS3/RUNX1/RXRB/SIRT1/SIX1/SMAD1/SOX30/SOX9/SP1/SRF/STAT2/STAT3/STAT4/STAT5A/STAT5B/STAT6/TAL1/TBX19/TBX2/TBX4/TFE3/TGIF1/THAP1/THAP11/TWIST1/TWIST2/USF2/VDR/WIZ/WT1/YBX3/ZBED2/ZBTB7A/ZFP14/ZNF165/ZNF217/ZNF232/ZNF260/ZNF34/ZNF366/ZNF389/ZNF397/ZNF445/ZNF471/ZNF473/ZNF524/ZNF526/ZNF584/ZNF629/ZNF662/ZNF668/ZNF691/ZNF7/ZNF75D/ZNF771/ZNF79/ZNF821/ZSCAN10/ZSCAN12,146
GO:0000987,MF,GO:0000987,cis-regulatory region sequence-specific DNA binding,134/2946,335/7411,0.483471247,0.883686115,0.781057062,ATF3/ATOH7/BHLHE40/BRF2/CDK9/CEBPB/CEBPD/CEBPE/CEBPG/CRY1/DDIT3/DLX1/DMRTA2/E2F4/E2F7/EGR2/ELF4/ESR1/ETV1/ETV4/FOSL1/FOXA2/FOXO1/GATA2/GATA4/HES4/HEY1/HEY2/HEYL/HIVEP1/HOXA10/HOXA11/HOXC13/HOXC4/HOXC5/HOXD13/HSF5/IRF1/IRF3/IRF6/IRF8/JUNB/KLF1/KLF10/KLF11/KLF9/LEF1/LHX3/MAFF/MAFK/MED8/MEF2A/MXD1/MXD4/MYC/MYOD1/NFATC1/NFIL3/NKRF/NKX2-5/NKX2-8/NKX3-1/NKX6-3/NPAS4/NR4A3/NR5A1/OLIG3/OTX1/PITX1/PLAG1/POU3F4/POU4F3/PPARD/PPARG/PRDM1/PRDM4/RARA/RAX2/RUNX1/RXRB/SIRT1/SIX1/SMAD1/SOX30/SOX9/SP1/SRF/STAT2/STAT3/STAT4/STAT5A/STAT5B/STAT6/TAL1/TBX19/TBX2/TBX4/TFE3/TGIF1/THAP1/THAP11/TIPARP/TWIST1/USF2/VDR/WIZ/WT1/ZBTB7A/ZFP14/ZNF165/ZNF217/ZNF232/ZNF260/ZNF34/ZNF366/ZNF389/ZNF397/ZNF445/ZNF471/ZNF473/ZNF524/ZNF526/ZNF584/ZNF629/ZNF662/ZNF668/ZNF691/ZNF7/ZNF75D/ZNF771/ZNF79/ZNF821/ZSCAN10/ZSCAN12,134
GO:0140030,MF,GO:0140030,modification-dependent protein binding,24/2946,59/7411,0.491445118,0.885606241,0.78275419,ACRBP/BAG6/BRD2/CBX4/DPF2/IKBKG/ING2/JMJD7/KDM7A/L3MBTL3/LAPTM5/MINDY1/MORC3/MPND/PHF1/PSMD4/RAD23A/RAG2/SQSTM1/TAF7/TNFAIP3/TNIP2/UBQLN4/VCP,24
GO:0008235,MF,GO:0008235,metalloexopeptidase activity,12/2946,29/7411,0.499011341,0.885606241,0.78275419,AEBP1/CNDP1/CNDP2/CPA1/CPN1/CPO/DPP3/METAP1/NPEPL1/PEPD/VASH1/XPNPEP1,12
GO:0044325,MF,GO:0044325,transmembrane transporter binding,12/2946,29/7411,0.499011341,0.885606241,0.78275419,ACTN4/ATP2A2/BAG2/CALM1/CAV3/FKBP1B/FYN/KCNAB3/KCNJ11/PSMD10/S100A10/TMEM74,12
GO:0015631,MF,GO:0015631,tubulin binding,43/2946,107/7411,0.500078864,0.885606241,0.78275419,ARHGEF2/ARL3/ATF5/B9D2/CAV3/CCDC61/CCSAP/CETN2/DCLK1/DRG1/EFHC1/FES/FSD1/FYN/GABARAP/GAPDH/GAS2L1/GAS8/HAUS7/KIF19/KIF24/KIF5C/MACO1/MAP1LC3A/MAP1LC3B/NDEL1/NEIL2/NISCH/PRKN/PRNP/RITA1/RPS3/SPAG8/SPEF1/STMN1/STMN4/TBCB/TBCC/TPPP2/TPPP3/TRAPPC14/VAPB/WASHC1,43
GO:0001637,MF,GO:0001637,G protein-coupled chemoattractant receptor activity,8/2946,19/7411,0.503330518,0.885606241,0.78275419,ACKR2/ACKR3/CCR10/CCR4/CCR5/CCR7/CCRL2/XCR1,8
GO:0004177,MF,GO:0004177,aminopeptidase activity,8/2946,19/7411,0.503330518,0.885606241,0.78275419,CTSH/DNPEP/DPP3/JMJD7/METAP1/NPEPL1/PEPD/XPNPEP1,8
GO:0004950,MF,GO:0004950,chemokine receptor activity,8/2946,19/7411,0.503330518,0.885606241,0.78275419,ACKR2/ACKR3/CCR10/CCR4/CCR5/CCR7/CCRL2/XCR1,8
GO:0042625,MF,GO:0042625,ATPase-coupled ion transmembrane transporter activity,8/2946,19/7411,0.503330518,0.885606241,0.78275419,ATP6V0D1/ATP6V0D2/ATP6V1B2/ATP6V1E2/ATP6V1F/ATP6V1G1/ATP6V1H/TCIRG1,8
GO:0044769,MF,GO:0044769,"ATPase activity, coupled to transmembrane movement of ions, rotational mechanism",8/2946,19/7411,0.503330518,0.885606241,0.78275419,ATP6V0D1/ATP6V0D2/ATP6V1B2/ATP6V1E2/ATP6V1F/ATP6V1G1/ATP6V1H/TCIRG1,8
GO:0045296,MF,GO:0045296,cadherin binding,8/2946,19/7411,0.503330518,0.885606241,0.78275419,ACVR1/CDH17/CDH24/CDH5/CTNNA1/OLFM4/PPP1CA/PSEN1,8
GO:0046961,MF,GO:0046961,"proton-transporting ATPase activity, rotational mechanism",8/2946,19/7411,0.503330518,0.885606241,0.78275419,ATP6V0D1/ATP6V0D2/ATP6V1B2/ATP6V1E2/ATP6V1F/ATP6V1G1/ATP6V1H/TCIRG1,8
GO:0003925,MF,GO:0003925,G protein activity,6/2946,14/7411,0.506478941,0.885606241,0.78275419,ARF6/CDC42/RAB1B/RALB/RAP1B/RAP2B,6
GO:0015101,MF,GO:0015101,organic cation transmembrane transporter activity,6/2946,14/7411,0.506478941,0.885606241,0.78275419,SLC22A4/SLC22A5/SLC25A20/SLC25A26/SLC44A4/SLC6A2,6
GO:0032451,MF,GO:0032451,demethylase activity,6/2946,14/7411,0.506478941,0.885606241,0.78275419,ALKBH4/HR/KDM3A/KDM5C/KDM7A/RIOX1,6
GO:0050840,MF,GO:0050840,extracellular matrix binding,6/2946,14/7411,0.506478941,0.885606241,0.78275419,BGN/CCN1/CD248/RPSA/SPP1/VTN,6
GO:1901981,MF,GO:1901981,phosphatidylinositol phosphate binding,15/2946,37/7411,0.523303296,0.912387592,0.806425222,ADAP1/ALOX15/ANXA2/AVIL/EXOC7/FUNDC2/PHLDA2/PHLDA3/PLEK2/RAG2/SAP30L/SDCBP2/SYT5/WDR45/WDR45B,15
GO:0140993,MF,GO:0140993,histone modifying activity,26/2946,65/7411,0.530904066,0.915398682,0.809086612,ACRBP/BAP1/FBL/GTF2B/GTF3C4/HDAC1/HDAC3/HR/KAT14/KAT2A/KAT5/KAT7/KAT8/KDM3A/KDM5C/KDM7A/MTA2/NAA40/PRMT5/RIOX1/RPS6KA4/SETD3/SIRT1/SIRT3/SIRT7/SMYD2,26
GO:0003730,MF,GO:0003730,mRNA 3'-UTR binding,11/2946,27/7411,0.531082541,0.915398682,0.809086612,CPEB1/ELAVL1/EXOSC4/IGF2BP1/PABPC1L/PABPC4/SERBP1/YBX3/ZFP36/ZFP36L1/ZFP36L2,11
GO:0016651,MF,GO:0016651,"oxidoreductase activity, acting on NAD(P)H",11/2946,27/7411,0.531082541,0.915398682,0.809086612,CBR3/CYB5R3/DUOX1/FMO5/NDUFB7/NDUFS2/NDUFS8/NDUFV1/NDUFV2/POR/TP53I3,11
GO:0140034,MF,GO:0140034,methylation-dependent protein binding,11/2946,27/7411,0.531082541,0.915398682,0.809086612,ACRBP/CBX4/DPF2/ING2/JMJD7/KDM7A/L3MBTL3/MORC3/PHF1/RAG2/TAF7,11
GO:0043177,MF,GO:0043177,organic acid binding,22/2946,55/7411,0.536277232,0.921726493,0.814679527,ACOX2/CYP26B1/FABP3/FFAR4/FURIN/GLRA1/HBE1/HBQ1/NOS2/OGFOD1/OGFOD2/OGFOD3/P3H3/P4HA2/P4HTM/PLOD1/RARA/RBP2/RTN4R/SERPINA5/SESN2/VDR,22
GO:0001530,MF,GO:0001530,lipopolysaccharide binding,7/2946,17/7411,0.54385381,0.9252301,0.817776235,LBP/LY96/P2RX7/PSMB4/PTAFR/TLR2/TLR4,7
GO:0030165,MF,GO:0030165,PDZ domain binding,7/2946,17/7411,0.54385381,0.9252301,0.817776235,GPR37/LPAR2/MAP2K2/PRKN/PSEN1/SLC22A4/SLC22A5,7
GO:1901682,MF,GO:1901682,sulfur compound transmembrane transporter activity,7/2946,17/7411,0.54385381,0.9252301,0.817776235,SLC25A26/SLC26A5/SLC26A6/SLC35B2/SLC43A2/SLC44A4/UCP2,7
GO:0000976,MF,GO:0000976,transcription cis-regulatory region binding,156/2946,394/7411,0.545962224,0.9252301,0.817776235,ACTN4/AEBP1/ATF3/ATF5/ATOH7/BAHD1/BARX2/BHLHE40/BRF2/CBX4/CDK9/CEBPB/CEBPD/CEBPE/CEBPG/CRY1/DDIT3/DLX1/DMRTA2/E2F4/E2F7/EGR2/ELF4/ESR1/ETV1/ETV4/FOSL1/FOXA2/FOXO1/GATA2/GATA4/GATA5/GBX1/GTF2B/HES4/HES6/HEY1/HEY2/HEYL/HIVEP1/HOXA10/HOXA11/HOXC13/HOXC4/HOXC5/HOXD13/HSF5/IRF1/IRF3/IRF4/IRF5/IRF6/IRF8/JUNB/KLF1/KLF10/KLF11/KLF9/LEF1/LHX3/LMX1A/MAFF/MAFK/MED8/MEF2A/MEN1/MLX/MXD1/MXD4/MYC/MYOD1/NFATC1/NFIL3/NKRF/NKX2-5/NKX2-8/NKX3-1/NKX6-3/NPAS4/NR4A3/NR5A1/OLIG3/OTX1/PITX1/PLAG1/PLAGL1/POU3F4/POU4F3/PPARD/PPARG/PRDM1/PRDM4/RARA/RAX2/RPS3/RUNX1/RXRB/SIRT1/SIX1/SMAD1/SMARCB1/SOX30/SOX9/SP1/SRF/STAT2/STAT3/STAT4/STAT5A/STAT5B/STAT6/TAF7/TAL1/TBX19/TBX2/TBX4/TFE3/TGIF1/THAP1/THAP11/TIPARP/TWIST1/TWIST2/USF2/VDR/WIZ/WT1/YBX3/ZBED2/ZBTB7A/ZFP14/ZNF165/ZNF217/ZNF232/ZNF260/ZNF34/ZNF366/ZNF389/ZNF397/ZNF445/ZNF471/ZNF473/ZNF524/ZNF526/ZNF584/ZNF629/ZNF662/ZNF668/ZNF691/ZNF7/ZNF75D/ZNF771/ZNF79/ZNF821/ZSCAN10/ZSCAN12,156
GO:0001067,MF,GO:0001067,transcription regulatory region nucleic acid binding,156/2946,394/7411,0.545962224,0.9252301,0.817776235,ACTN4/AEBP1/ATF3/ATF5/ATOH7/BAHD1/BARX2/BHLHE40/BRF2/CBX4/CDK9/CEBPB/CEBPD/CEBPE/CEBPG/CRY1/DDIT3/DLX1/DMRTA2/E2F4/E2F7/EGR2/ELF4/ESR1/ETV1/ETV4/FOSL1/FOXA2/FOXO1/GATA2/GATA4/GATA5/GBX1/GTF2B/HES4/HES6/HEY1/HEY2/HEYL/HIVEP1/HOXA10/HOXA11/HOXC13/HOXC4/HOXC5/HOXD13/HSF5/IRF1/IRF3/IRF4/IRF5/IRF6/IRF8/JUNB/KLF1/KLF10/KLF11/KLF9/LEF1/LHX3/LMX1A/MAFF/MAFK/MED8/MEF2A/MEN1/MLX/MXD1/MXD4/MYC/MYOD1/NFATC1/NFIL3/NKRF/NKX2-5/NKX2-8/NKX3-1/NKX6-3/NPAS4/NR4A3/NR5A1/OLIG3/OTX1/PITX1/PLAG1/PLAGL1/POU3F4/POU4F3/PPARD/PPARG/PRDM1/PRDM4/RARA/RAX2/RPS3/RUNX1/RXRB/SIRT1/SIX1/SMAD1/SMARCB1/SOX30/SOX9/SP1/SRF/STAT2/STAT3/STAT4/STAT5A/STAT5B/STAT6/TAF7/TAL1/TBX19/TBX2/TBX4/TFE3/TGIF1/THAP1/THAP11/TIPARP/TWIST1/TWIST2/USF2/VDR/WIZ/WT1/YBX3/ZBED2/ZBTB7A/ZFP14/ZNF165/ZNF217/ZNF232/ZNF260/ZNF34/ZNF366/ZNF389/ZNF397/ZNF445/ZNF471/ZNF473/ZNF524/ZNF526/ZNF584/ZNF629/ZNF662/ZNF668/ZNF691/ZNF7/ZNF75D/ZNF771/ZNF79/ZNF821/ZSCAN10/ZSCAN12,156
GO:0003746,MF,GO:0003746,translation elongation factor activity,5/2946,12/7411,0.554833344,0.929845356,0.821855486,EEF1B2/EEF2/ELL2/NELFCD/SUPT4H1,5
GO:0019956,MF,GO:0019956,chemokine binding,5/2946,12/7411,0.554833344,0.929845356,0.821855486,ACKR2/ACKR3/CCR7/PDPN/ZFP36,5
GO:0033764,MF,GO:0033764,"steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",5/2946,12/7411,0.554833344,0.929845356,0.821855486,HSD11B1/HSD11B2/HSD17B10/HSD17B6/NSDHL,5
GO:0090482,MF,GO:0090482,vitamin transmembrane transporter activity,5/2946,12/7411,0.554833344,0.929845356,0.821855486,GC/RBP4/SLC23A2/SLC2A8/SLC44A4,5
GO:0070851,MF,GO:0070851,growth factor receptor binding,17/2946,43/7411,0.569349201,0.95053718,0.840144215,CSF2/ESM1/FGF19/FRS3/FYN/GRB2/HBEGF/IL12A/IL1A/IL5/LINGO1/PDCL3/PDGFA/PSEN1/RNF41/TGFA/VEGFA,17
GO:0004175,MF,GO:0004175,endopeptidase activity,76/2946,193/7411,0.570322308,0.95053718,0.840144215,ADAMTS13/APEH/ATP23/C2/CAPN3/CAPN9/CAPNS1/CASP10/CASP2/CASP8/CELA1/CELA2A/CFD/CFLAR/CTSB/CTSC/CTSD/CTSH/CTSV/CTSZ/ECE2/ECEL1/F10/F12/F2/FURIN/HTRA1/HTRA3/IMMP1L/JMJD7/KLK1/KLK15/KLKB1/LGALS13/LGMN/MBTPS1/MME/MMP13/MMP14/MMP19/MMP25/MMP7/NAPSA/NRIP2/PAMR1/PAPPA2/PARL/PCSK4/PGA5/PGC/PLAT/PLAU/PPAG3/PREP/PRSS23/PRSS53/PRTN3/PSEN1/PSEN2/PSMB10/PSMB7/PSMB8/PSMB9/RCE1/RHBDF2/RHBDL2/SEC11C/SPPL2B/SPPL3/ST14/TASP1/THOP1/TLL2/TMEM9B/UCHL1/UQCRC2,76
GO:0042887,MF,GO:0042887,amide transmembrane transporter activity,8/2946,20/7411,0.575291663,0.953586665,0.84283954,ABCB9/AQP3/CDH17/SLC15A1/SLC15A3/SLC15A4/SLC38A5/TAP1,8
GO:0008276,MF,GO:0008276,protein methyltransferase activity,15/2946,38/7411,0.575304351,0.953586665,0.84283954,ANTKMT/ECE2/EEF1AKMT2/FBL/METTL22/METTL9/NTMT1/PCMT1/PRMT1/PRMT5/PRMT8/SETD3/SIRT7/SMYD2/TRMT112,15
GO:0031406,MF,GO:0031406,carboxylic acid binding,20/2946,51/7411,0.584100191,0.958903742,0.847539106,ACOX2/CYP26B1/FABP3/FFAR4/FURIN/GLRA1/NOS2/OGFOD1/OGFOD2/OGFOD3/P3H3/P4HA2/P4HTM/PLOD1/RARA/RBP2/RTN4R/SERPINA5/SESN2/VDR,20
GO:0003690,MF,GO:0003690,double-stranded DNA binding,176/2946,447/7411,0.585301405,0.958903742,0.847539106,ABL1/ACTN4/AEBP1/APTX/ATF3/ATF5/ATOH7/BAHD1/BARX2/BHLHE40/BRF2/CBX4/CDK9/CEBPB/CEBPD/CEBPE/CEBPG/CREB3L1/CRY1/DDIT3/DLX1/DMRTA2/E2F4/E2F7/EGR2/ELF4/ESR1/ETV1/ETV4/FOSL1/FOXA2/FOXO1/GATA2/GATA4/GATA5/GBX1/GRWD1/GTF2B/HES4/HES6/HEY1/HEY2/HEYL/HIVEP1/HOXA10/HOXA11/HOXC13/HOXC4/HOXC5/HOXD13/HSF5/IRF1/IRF3/IRF4/IRF5/IRF6/IRF8/JUNB/KLF1/KLF10/KLF11/KLF9/LBX1/LBX2/LEF1/LHX3/LMX1A/MAFF/MAFK/MED8/MEF2A/MEN1/MLX/MSH6/MXD1/MXD4/MYC/MYOD1/NEIL3/NFATC1/NFIL3/NKRF/NKX2-5/NKX2-8/NKX3-1/NKX6-3/NPAS4/NR4A3/NR5A1/OLIG3/OTX1/PCID2/PITX1/PLAG1/PLAGL1/POLR3F/POU3F4/POU4F3/PPARD/PPARG/PQBP1/PRDM1/PRDM4/RAD51/RAD51AP1/RARA/RAX2/REXO4/RPS3/RUNX1/RXRB/SIRT1/SIX1/SMAD1/SMARCB1/SOX30/SOX9/SP1/SRF/STAT2/STAT3/STAT4/STAT5A/STAT5B/STAT6/TAF7/TAL1/TBX19/TBX2/TBX4/TERF2/TFE3/TGIF1/THAP1/THAP11/TIPARP/TWIST1/TWIST2/USF2/VDR/WIZ/WT1/YBX3/ZBED2/ZBTB32/ZBTB7A/ZFP14/ZNF12/ZNF165/ZNF217/ZNF232/ZNF260/ZNF276/ZNF34/ZNF366/ZNF389/ZNF397/ZNF445/ZNF471/ZNF473/ZNF524/ZNF526/ZNF584/ZNF629/ZNF662/ZNF668/ZNF684/ZNF691/ZNF7/ZNF75D/ZNF768/ZNF771/ZNF79/ZNF821/ZSCAN10/ZSCAN12,176
GO:0016712,MF,GO:0016712,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen",6/2946,15/7411,0.589185926,0.958903742,0.847539106,COQ6/CYP2D6/CYP2E1/CYP3A29/HMOX1/HMOX2,6
GO:0019239,MF,GO:0019239,deaminase activity,6/2946,15/7411,0.589185926,0.958903742,0.847539106,ADAT1/ADAT2/DCTD/GNPDA1/GNPDA2/ZBP1,6
GO:0071949,MF,GO:0071949,FAD binding,6/2946,15/7411,0.589185926,0.958903742,0.847539106,ACOX2/COQ6/CRY1/MTHFR/SQOR/XDH,6
GO:0019783,MF,GO:0019783,ubiquitin-like protein peptidase activity,18/2946,46/7411,0.589910804,0.958903742,0.847539106,BAP1/DESI1/DESI2/HINT1/JOSD1/JOSD2/MINDY1/OTUB1/OTUB2/OTULIN/STAMBP/STAMBPL1/TNFAIP3/UCHL1/USP18/USP30/USP39/USP5,18
GO:1990837,MF,GO:1990837,sequence-specific double-stranded DNA binding,166/2946,422/7411,0.590067007,0.958903742,0.847539106,ABL1/ACTN4/AEBP1/ATF3/ATF5/ATOH7/BAHD1/BARX2/BHLHE40/BRF2/CBX4/CDK9/CEBPB/CEBPD/CEBPE/CEBPG/CREB3L1/CRY1/DDIT3/DLX1/DMRTA2/E2F4/E2F7/EGR2/ELF4/ESR1/ETV1/ETV4/FOSL1/FOXA2/FOXO1/GATA2/GATA4/GATA5/GBX1/GRWD1/GTF2B/HES4/HES6/HEY1/HEY2/HEYL/HIVEP1/HOXA10/HOXA11/HOXC13/HOXC4/HOXC5/HOXD13/HSF5/IRF1/IRF3/IRF4/IRF5/IRF6/IRF8/JUNB/KLF1/KLF10/KLF11/KLF9/LBX1/LBX2/LEF1/LHX3/LMX1A/MAFF/MAFK/MED8/MEF2A/MEN1/MLX/MXD1/MXD4/MYC/MYOD1/NFATC1/NFIL3/NKRF/NKX2-5/NKX2-8/NKX3-1/NKX6-3/NPAS4/NR4A3/NR5A1/OLIG3/OTX1/PITX1/PLAG1/PLAGL1/POU3F4/POU4F3/PPARD/PPARG/PRDM1/PRDM4/RARA/RAX2/RPS3/RUNX1/RXRB/SIRT1/SIX1/SMAD1/SMARCB1/SOX30/SOX9/SP1/SRF/STAT2/STAT3/STAT4/STAT5A/STAT5B/STAT6/TAF7/TAL1/TBX19/TBX2/TBX4/TFE3/TGIF1/THAP1/THAP11/TIPARP/TWIST1/TWIST2/USF2/VDR/WIZ/WT1/YBX3/ZBED2/ZBTB32/ZBTB7A/ZFP14/ZNF12/ZNF165/ZNF217/ZNF232/ZNF260/ZNF276/ZNF34/ZNF366/ZNF389/ZNF397/ZNF445/ZNF471/ZNF473/ZNF524/ZNF526/ZNF584/ZNF629/ZNF662/ZNF668/ZNF684/ZNF691/ZNF7/ZNF75D/ZNF768/ZNF771/ZNF79/ZNF821/ZSCAN10/ZSCAN12,166
GO:0016538,MF,GO:0016538,cyclin-dependent protein serine/threonine kinase regulator activity,11/2946,28/7411,0.591191894,0.958903742,0.847539106,CCND2/CCNE2/CCNK/CCNO/CCNQ/CCNT1/CDK5R1/CDKN1A/CDKN2B/CKS1B/HEXIM1,11
GO:0101005,MF,GO:0101005,deubiquitinase activity,16/2946,41/7411,0.596645298,0.960353096,0.848820135,BAP1/DESI2/JOSD1/JOSD2/MINDY1/OTUB1/OTUB2/OTULIN/STAMBP/STAMBPL1/TNFAIP3/UCHL1/USP18/USP30/USP39/USP5,16
GO:0033218,MF,GO:0033218,amide binding,37/2946,95/7411,0.602548663,0.960353096,0.848820135,ACBD6/ADCYAP1R1/ANG/AVPR2/C2CD2L/CST3/DBI/ECI2/FFAR4/FKBP1B/FURIN/GHRHR/GLTP/GPR37/HCRTR1/IPO4/ITGB2/ITM2C/KDELR1/LRP8/MC3R/NFKBIA/NPY5R/PEX19/PFDN1/PFDN2/PFDN5/PHB2/PPIC/PRNP/RTN4R/SEC61A1/SRP14/SRP68/TLR2/TMEM158/VDAC2,37
GO:0016758,MF,GO:0016758,hexosyltransferase activity,33/2946,85/7411,0.610335068,0.960353096,0.848820135,A4GALT/ALG3/ALG5/B3GALNT1/B3GALT6/B3GAT3/B3GNT3/B3GNT7/B4GALT1/B4GALT5/B4GALT7/B4GAT1/COLGALT1/EPM2A/EXTL2/FUT1/FUT11/GALNT15/GALNT16/GBA1/GCNT1/GCNT3/GYS1/GYS2/HAS3/HYAL1/MGAT1/MGAT2/MGAT4B/POMGNT1/PYGL/PYGM/UGCG,33
GO:0004806,MF,GO:0004806,triglyceride lipase activity,4/2946,10/7411,0.61157128,0.960353096,0.848820135,LIPC/LIPE/LIPG/PNPLA2,4
GO:0008373,MF,GO:0008373,sialyltransferase activity,4/2946,10/7411,0.61157128,0.960353096,0.848820135,ST3GAL1/ST3GAL3/ST3GAL4/ST6GALNAC4,4
GO:0008376,MF,GO:0008376,acetylgalactosaminyltransferase activity,4/2946,10/7411,0.61157128,0.960353096,0.848820135,B3GALNT1/EXTL2/GALNT15/GALNT16,4
GO:0015296,MF,GO:0015296,monoatomic anion:monoatomic cation symporter activity,4/2946,10/7411,0.61157128,0.960353096,0.848820135,SLC12A4/SLC12A5/SLC5A5/SLC6A2,4
GO:0015651,MF,GO:0015651,quaternary ammonium group transmembrane transporter activity,4/2946,10/7411,0.61157128,0.960353096,0.848820135,SLC22A4/SLC22A5/SLC25A20/SLC44A4,4
GO:0016645,MF,GO:0016645,"oxidoreductase activity, acting on the CH-NH group of donors",4/2946,10/7411,0.61157128,0.960353096,0.848820135,BLVRB/MTHFR/PYCR2/QDPR,4
GO:0019894,MF,GO:0019894,kinesin binding,4/2946,10/7411,0.61157128,0.960353096,0.848820135,KIFBP/KLC4/MAPK8IP1/NEK6,4
GO:0070063,MF,GO:0070063,RNA polymerase binding,4/2946,10/7411,0.61157128,0.960353096,0.848820135,GTF2B/RPRD1B/SMYD2/ZFP36,4
GO:0016887,MF,GO:0016887,ATP hydrolysis activity,40/2946,103/7411,0.612721149,0.960353096,0.848820135,ABCA1/ABCB9/ABCC8/ABCD1/ABCF1/ABCF3/AK6/ATP2A2/ATP2C2/ATP4A/ATP6V1G1/ATP8B2/ATP9A/BCS1L/CCT3/CCT4/CCT5/CCT7/DDX31/DDX39B/DHX16/EIF4A3/FIGNL1/GET3/HSP90AB1/HSPA6/KIF19/MCM3/MORC2/MORC3/PSMC1/PSMC2/PSMC3/PSMC5/TAP1/TCP1/TOR1A/TRIP13/VCP/VPS4A,40
GO:0061134,MF,GO:0061134,peptidase regulator activity,40/2946,103/7411,0.612721149,0.960353096,0.848820135,APH1A/C4A/CST3/CST6/CST7/CSTB/CTSC/CTSH/CTSV/FBLN1/FURIN/GAPDH/ITIH1/ITIH2/MANSC4/NKX3-1/PCOLCE2/PSENEN/PSME1/PSME2/PSME3/PSMF1/PTI/RACK1/RENBP/RPS27L/SERPINA3-2/SERPINA5/SERPINB1/SERPINB9/SERPINE2/SERPING1/SERPINI1/SPINK4/SPINT2/TIMP1/TIMP3/WFDC1/WFDC2/WFIKKN2,40
GO:0008514,MF,GO:0008514,organic anion transmembrane transporter activity,29/2946,75/7411,0.619443681,0.968380948,0.855915653,LRRC8A/MFSD2A/MPC2/SLC15A4/SLC16A11/SLC16A13/SLC16A5/SLC1A5/SLC22A4/SLC23A2/SLC25A15/SLC25A38/SLC25A44/SLC25A5/SLC25A6/SLC2A8/SLC35B2/SLC35B4/SLC38A5/SLC39A12/SLC43A2/SLC44A4/SLC4A1/SLC6A8/SLC7A1/SLC7A3/SLCO1A2/SLCO2A1/UCP2,29
GO:0004674,MF,GO:0004674,protein serine/threonine kinase activity,61/2946,157/7411,0.621658558,0.96933873,0.856762201,ACVR1/ACVR2B/AKT1/ALPK2/AMHR2/ARAF/BRD2/CAMK1D/CAMK2A/CAMK2G/CAMKK2/CDK10/CDK2/CDK3/CDK4/CDK9/CLK2/CLK3/CSNK1E/DSTYK/EEF2K/GRK1/GSK3A/HTATIP2/IKBKB/LATS2/LIMK2/MAP2K1/MAP2K2/MAP2K4/MAP2K7/MAP3K3/MAP3K6/MAP3K8/MAPK12/MAPKAPK2/MAPKAPK3/MKNK1/MOS/NEK6/PAK1/PAK4/PHKG1/PHKG2/PIM1/PLK2/PLK3/PRKCD/PRKG2/RIOK1/RIPK3/RPS6KA4/RPS6KB2/STK19/STK35/STK38L/TAOK3/TESK1/TP53RK/TSSK4/ULK3,61
GO:0035064,MF,GO:0035064,methylated histone binding,10/2946,26/7411,0.626266299,0.974013139,0.860893735,ACRBP/CBX4/DPF2/ING2/JMJD7/KDM7A/MORC3/PHF1/RAG2/TAF7,10
GO:0004896,MF,GO:0004896,cytokine receptor activity,18/2946,47/7411,0.634689416,0.975627835,0.862320905,ACKR2/ACKR3/CCR10/CCR4/CCR5/CCR7/CCRL2/EBI3/IL10RA/IL11RA/IL12B/IL1RL1/IL27RA/IL2RA/IL2RG/IL4R/LEPR/XCR1,18
